"sst","chl","par","parml","nano_pico","micro_nano","pico","micro_pico","lat","lon","depth","month","PBmax","alpha","Ek","region","date","mld"
10.7719960530599,NA,11.934997399648,NA,NA,NA,NA,NA,43.25,-65.05,2,10,5.4,0.0445985,121.080305391437,"scot",2000-10-26,12.3682718276978
13.4726643880208,0.283689066767693,10.4071639378866,5.9120008483262,3.56656706120239,-0.11333922921617,0.240249757908971,0,42.31,-63.88,40,10,2.2,0.05048375,43.5783791814198,"scot",2000-10-27,15.2434997558594
13.4726643880208,0.283689066767693,10.4071639378866,5.9120008483262,3.56656706120239,-0.11333922921617,0.240249757908971,0,42.31,-63.88,3,10,7.49,0.06221,120.398649734769,"scot",2000-10-27,15.2434997558594
13.4726643880208,0.270080253481865,11.0793307622274,4.85613374883541,3.56614964591935,-0.117809850250955,0.241195048712619,0,42.34,-63.87,30,10,3.23,0.05295275,60.9977763194546,"scot",2000-10-27,15.2434997558594
13.4726643880208,0.270080253481865,11.0793307622274,4.85613374883541,3.56614964591935,-0.117809850250955,0.241195048712619,0,42.34,-63.87,3,10,7.69,0.0556375,138.21613120647,"scot",2000-10-27,15.2434997558594
10.8723327636719,0.593446791172028,10.0102372741699,3.70259525936398,1.57766782687099,1.27420674926892,0.217962611836904,2.01027499310345,43.48,-62.45,30,10,7.62,0.0773035,98.5725096535086,"scot",2000-10-29,14.5604114532471
10.8723327636719,0.593446791172028,10.0102372741699,3.70259525936398,1.57766782687099,1.27420674926892,0.217962611836904,2.01027499310345,43.48,-62.45,3,10,8,0.082061,97.4884537112636,"scot",2000-10-29,14.5604114532471
11.8543334960937,0.376563504338264,10.4983309110006,6.270849313272,1.79087478935374,0.850668541335552,0.231786472016468,1.52344084477416,43.16,-62.11,20,10,6.87,0.08607125,79.8175929825581,"scot",2000-10-29,14.5604114532471
11.8543334960937,0.376563504338264,10.4983309110006,6.270849313272,1.79087478935374,0.850668541335552,0.231786472016468,1.52344084477416,43.16,-62.11,3,10,9.16,0.08941475,102.443948006341,"scot",2000-10-29,14.5604114532471
16.4866658528646,0.181224584579468,10.0423973083496,8.88770486686221,6.99628927427803,-0.714931310746293,0.333954152649495,0,41.82,-63.45,40,10,7.21,0.05525775,130.479435011378,"scot",2000-10-30,15.5306520462036
16.4866658528646,0.181224584579468,10.0423973083496,8.88770486686221,6.99628927427803,-0.714931310746293,0.333954152649495,0,41.82,-63.45,3,10,6.69,0.0524135,127.638871664743,"scot",2000-10-30,15.5306520462036
11.1719991048177,0.257739752531052,10.8735809326172,7.53690639780297,1.51200033118677,1.09926075516221,0.23957358066168,1.66208262586589,43.4,-61.8,30,10,6.59,0.0713195,92.4010964743163,"scot",2000-10-31,13.6601009368896
11.1719991048177,0.257739752531052,10.8735809326172,7.53690639780297,1.51200033118677,1.09926075516221,0.23957358066168,1.66208262586589,43.4,-61.8,3,10,6.79,0.05729675,118.505848935585,"scot",2000-10-31,13.6601009368896
9.90966593424479,0.986079335212708,10.284747282664,1.76328308414622,1.62374577281653,1.52718722653696,0.195943592358955,2.47976380338879,43.78,-61.21,20,10,8.28,0.06759475,122.494720373994,"scot",2000-10-31,13.6601009368896
9.90966593424479,0.986079335212708,10.284747282664,1.76328308414622,1.62374577281653,1.52718722653696,0.195943592358955,2.47976380338879,43.78,-61.21,3,10,8.43,0.07204575,117.00898387483,"scot",2000-10-31,13.6601009368896
12.1536661783854,0.702227234840393,11.6379969787598,0.90496777594655,2.07544903256762,0.792748816668332,0.211830352483805,1.64530976462341,43.47,-57.5,30,11,4.36,0.0654535,66.6121750555738,"scot",2000-11-01,22.2118453979492
12.1536661783854,0.702227234840393,11.6379969787598,0.90496777594655,2.07544903256762,0.792748816668332,0.211830352483805,1.64530976462341,43.47,-57.5,3,11,6.16,0.0615655,100.056037878357,"scot",2000-11-01,22.2118453979492
9.17232971191406,1.12599611282349,10.9439172363281,0.887541500905839,1.64634402653269,1.60890409140182,0.188851931964371,2.64880964014339,44.49,-58.51,20,11,5.38,0.0488415,110.152227101952,"scot",2000-11-02,15.7371263504028
9.17232971191406,1.12599611282349,10.9439172363281,0.887541500905839,1.64634402653269,1.60890409140182,0.188851931964371,2.64880964014339,44.49,-58.51,3,11,5.9,0.03469675,170.044744824804,"scot",2000-11-02,15.7371263504028
8.66933085123698,0.630868176619212,10.5747973632813,2.14751799039847,1.45241680334278,1.50402409951204,0.215661945054983,2.18446987476378,44.82,-58.84,10,11,7.24,0.05343775,135.484746270193,"scot",2000-11-02,15.7371263504028
8.66933085123698,0.630868176619212,10.5747973632813,2.14751799039847,1.45241680334278,1.50402409951204,0.215661945054983,2.18446987476378,44.82,-58.84,3,11,6.74,0.0663805,101.535842604379,"scot",2000-11-02,15.7371263504028
6.32833353678385,NA,7.68119689941406,NA,NA,NA,NA,NA,46.96,-60.22,30,11,4.94,0.05086,97.1293747542273,"scot",2000-11-03,17.0219974517822
6.32833353678385,NA,7.68119689941406,NA,NA,NA,NA,NA,46.96,-60.22,3,11,5.51,0.05034625,109.442113364948,"scot",2000-11-03,17.0219974517822
9.42933349609375,NA,10.2137473424276,NA,NA,NA,NA,NA,44.1,-59.99,20,11,4.82,0.04704325,102.458907494699,"scot",2000-11-03,14.354323387146
9.42933349609375,NA,10.2137473424276,NA,NA,NA,NA,NA,44.1,-59.99,3,11,5.49,0.057339,95.7463506513891,"scot",2000-11-03,14.354323387146
